# x (m); y (m); l (m); vx (m/s); vy (m/s); vz (m/s); E
-1.069267494300362841e-03;-2.710735105050272333e-04;1.885260880676993545e-02;3.523467628123732425e+02;-4.103926695477779845e+02;5.088637566079593380e+05;5.233314623454449611e+04
-7.285077056688672899e-04;-1.288794329040549263e-04;-9.809668485595228471e-02;-7.550586879206289268e+02;-3.033476033203951374e+02;4.986502900030510500e+05;5.025353574046763242e+04
-2.117198879728281365e-03;3.494572630838012974e-05;6.280958277408196788e-02;1.195869421047090100e+02;-1.790659977079992871e+02;5.123680363742067711e+05;5.305635974937089486e+04
-1.690457432939928076e-03;1.469142458137739438e-03;2.876521891835668102e-02;4.474508382678011458e+02;-3.806328182984152022e+02;5.101647089764454868e+05;5.260108665390508395e+04
1.057226280115975640e-03;-2.144315711611474978e-03;-1.101234328377437843e-01;-4.720111142119755527e+02;1.682145332828194739e+02;4.974435969676364912e+05;5.001052868289827893e+04
-3.770261061316959659e-04;-9.168722618891106575e-04;5.762822883118556838e-02;-4.310922734316292804e+00;9.891337930991224425e+01;5.122518088152839919e+05;5.303228407209580473e+04
-1.558102840835444251e-03;1.130185713261391270e-03;6.609688882077020822e-02;-5.319106141677998494e+02;5.268822336766370285e+01;5.132583515585949062e+05;5.324095481962937629e+04
-6.843544179188195331e-04;-1.171317094636085488e-03;-9.417130040139770966e-03;-3.133725362885232002e+01;3.742498966498802702e+02;5.066547997003084165e+05;5.187975015890736540e+04
2.388847726621813323e-04;-1.066926558880932686e-04;3.875540358105789007e-02;-8.004727649848445026e+02;-2.364580331442253680e+02;5.109060360085803550e+05;5.275413923310790415e+04
2.013915351976144539e-04;5.274974069816269285e-04;-9.175046085220608938e-02;-6.457620629959947678e+01;7.578000386509965836e+01;4.991017856287729228e+05;5.034444754127340275e+04
-3.154360014247100611e-04;8.653850202238145758e-04;-1.687714516830338476e-02;-2.089297118603916488e+02;1.179459579337921866e+02;5.062005880404469790e+05;5.178675553608834161e+04
1.002683540580153214e-03;7.657927873903854800e-04;2.899965146218754647e-02;6.310802943291179190e+02;6.864215091402681992e+02;5.096991514891260886e+05;5.250523293610468681e+04
-5.139957489767541529e-04;-1.470496880345962968e-03;-2.219902212204170888e-02;-8.940224002799324410e+01;-6.942500767733815792e+02;5.051340034314790973e+05;5.156883941654234513e+04
-1.667559263337298247e-03;4.753022497918652899e-04;4.122607408464389750e-02;-1.874378107975948922e+02;2.798819663155473449e+02;5.104937503337627277e+05;5.266891396612946846e+04
6.537609979815341924e-04;-1.116286046155731931e-04;-7.439485201966763994e-02;-6.034807938721138498e+01;6.511104393601078755e+01;5.008769334616591805e+05;5.070320265662344173e+04
3.174296545917391975e-04;6.210467850345971052e-04;-1.739611711243881434e-02;-6.364815048804623387e+01;4.320837111258688878e+02;5.059014811888360418e+05;5.172560040811400540e+04
5.742121791373147068e-05;-1.064598237985667998e-03;1.158487776705435096e-02;2.598114239475098088e+02;5.256680506275480980e+01;5.079843636371013708e+05;5.215237873553384998e+04
7.428675300060147988e-04;-2.282298171395361161e-04;9.953271411187129825e-02;-8.342707536180391799e+02;-2.965948898133701164e+02;5.157471812415068853e+05;5.375864590978922934e+04
-2.521342751665333801e-04;-1.124650329974704504e-03;-2.584095887491320463e-04;-1.215315886029777857e+03;7.827424989185828963e+01;5.068942069040855276e+05;5.192906194080985006e+04
-1.098699728192923135e-05;-1.288204639378870203e-03;-7.756716802896956690e-03;-2.348267036633614850e+02;-3.724800166502477623e+02;5.065295406695264392e+05;5.185411181481724634e+04
-6.256101827502422077e-04;4.658404350768866937e-05;7.602857794899538224e-02;6.465425860035848018e+02;-4.233071811156924014e+02;5.139439351161831873e+05;5.338334555845946306e+04
3.485384470880885182e-04;-5.806423561286942986e-05;2.831219756114136676e-02;4.647678348735837517e+02;-6.851793667066878868e+01;5.098735029246862978e+05;5.254102849973388220e+04
6.267293349294279651e-04;4.878277011622125770e-04;-6.008639165295519280e-02;6.861681240986788453e+02;6.976284486905164783e+01;5.018755090937840287e+05;5.090566807700778736e+04
-2.593393289690257178e-04;3.750110405661789608e-04;8.775557470411281258e-02;-1.097757375770009958e+02;2.227145339531315358e+02;5.149340286702549201e+05;5.358911696770396520e+04
-1.002442077912068190e-04;1.675283234987357981e-03;-7.490068291886428642e-02;9.976217735292210591e+02;-5.795947478243039086e+01;5.002778378884968115e+05;5.058218389978669438e+04
-4.497335334636204580e-04;-2.433763090029361816e-03;-1.972972448476685917e-02;9.359301515834095753e+00;4.530307518322746319e+01;5.058122794621422072e+05;5.170732315513281355e+04
1.399277565334180930e-03;-6.447477394169472522e-04;-2.826502838891043271e-02;3.794137381457122160e+02;7.717150031326099224e+02;5.048992295270333416e+05;5.152096521235319233e+04
-5.081622532376370684e-04;7.256356040479414139e-04;9.064522159335303619e-04;7.218122754494775108e+02;4.731869694005909537e+02;5.073638355085177463e+05;5.202517949941072584e+04
4.893638310066217344e-04;4.879434392439446430e-05;7.804349597533950626e-03;5.997446896843517834e+02;-1.556427476646493631e+02;5.078805438414034434e+05;5.213112692433108896e+04
6.176930634243380435e-04;-1.266049024397804517e-04;4.841526957130649900e-02;3.248583021982282162e+02;-6.150415276898948491e+01;5.116339596238943050e+05;5.290445224941651395e+04
-7.578249977845940297e-04;-1.822877772247812013e-03;3.889183705490739662e-02;5.914557645565508892e+02;5.114801295235833436e+02;5.107507713111223420e+05;5.272206292534938257e+04
-7.154230900349670824e-04;-9.937693126178374654e-04;1.305927915527537453e-01;3.256820949669621257e+01;7.597758159679035828e+01;5.188554156424879911e+05;5.440840995424373978e+04
1.109659215955873445e-03;-1.605327875781738071e-03;-1.336750299317528423e-01;-1.372555061669552003e+02;2.180111485142500669e+02;4.952908093006775598e+05;4.957856710203948751e+04
1.218605364582623903e-04;2.109262068715443423e-04;-6.283088683610894842e-02;3.397687696536426660e+00;-2.561180074437095868e+02;5.018779459137666854e+05;5.090607953517202986e+04
1.599700666571070274e-04;-1.834312921327270929e-04;-3.627768470044327731e-02;2.429965235660800431e+02;-7.479164091435338833e+02;5.041465745084293303e+05;5.136745071796054253e+04
-1.529003105575279988e-03;-2.080398549822293474e-05;-4.278363908327387916e-02;-2.156268814497434221e+02;-2.239918435004906314e+02;5.038367493179560988e+05;5.130422869908888970e+04
2.108042662379898836e-03;3.040372727704957877e-03;1.061136440219608013e-02;-8.105820475027032899e+02;-9.476554463710559730e+02;5.081473347066166461e+05;5.218614713790675160e+04
-6.500517890451028161e-04;4.669608704441704518e-05;1.996185664231095447e-02;3.318857367313657392e+02;-1.268286019472556632e+02;5.090739446549109998e+05;5.237635429442906025e+04
-1.878986801713401853e-03;4.438382253035664409e-04;9.257257888265861545e-02;-3.626952810140425072e+02;2.703832154395443581e+02;5.154594570682958583e+05;5.369856416842809267e+04
-8.201287751685048437e-04;1.659008334726915900e-03;4.336187762059844769e-02;6.539713212289160538e+02;-3.677819675121138516e+02;5.110402222222113051e+05;5.278182684833351232e+04
-8.866139839017883476e-04;1.151759251695094917e-03;-4.727758894122763289e-02;2.597476182985887476e+02;3.333722776691770378e+02;5.033181342550890404e+05;5.119868153473103303e+04
-6.428615633979770311e-04;5.567530415237001689e-04;-3.271234660834262259e-02;4.303787328973897708e+00;1.185867040381013567e+03;5.043410475021388265e+05;5.140724716960592195e+04
-1.156252331119994462e-03;5.451718100502741474e-04;1.336524007051699547e-02;-6.108330927121282912e+02;2.019406289178683380e+02;5.085036510183922946e+05;5.225912826804085489e+04
-4.781277943465008060e-04;-1.759242690077140179e-04;-3.765525327257072258e-02;-5.665671646628597955e+02;-1.877762723078210456e+02;5.042231554633056512e+05;5.138300453393932548e+04
-1.800865527519615356e-04;-1.065119163064237248e-03;6.485401630790871286e-02;4.953491082522403843e+01;1.734275798268669462e+02;5.129260758442098740e+05;5.317199125868349802e+04
4.172087780715430343e-04;1.501427021284526010e-04;2.153233665963651469e-02;6.345122480218642522e+02;-2.576501886452034000e+02;5.088772210658014519e+05;5.233595137714384327e+04
1.447552544798945493e-03;-4.159966617655084056e-04;-4.616354195287769580e-02;-4.537353652386711929e+02;-1.422585510609687844e+02;5.032762998520978144e+05;5.119018051190237748e+04
-7.654316780402038549e-04;3.123974576469814657e-04;-6.971255121335630245e-02;6.907553487631205371e+02;1.713209968229366496e+02;5.008287887409802061e+05;5.069355662589579151e+04
-5.644492454797694491e-05;-3.654883038305520478e-04;2.708732595326461198e-02;-1.608337514897917799e+02;-3.785896200412942108e+02;5.096192023717408301e+05;5.248862129284666298e+04
1.092307416251817563e-03;4.708682493145212360e-05;1.118448536872624494e-01;-2.640605225950540103e+02;8.824468280066139414e+02;5.170098448324840283e+05;5.402220657778307941e+04
9.519493274090838966e-04;-4.431972386446471671e-04;-1.563998090173305822e-01;-1.220800775945117636e+02;2.619702631689218606e+02;4.937452408818076365e+05;4.926963090556958196e+04
1.320500493482752984e-03;4.044253063334005182e-04;-3.608964779088447150e-02;-6.019081982663995234e+01;-4.334928414677152091e+02;5.038930819297832204e+05;5.131572088151691423e+04
8.357630864224600093e-04;-1.764648661241525790e-04;-5.628058119225780309e-02;4.335668423061557633e+02;5.344494035753921679e+01;5.018855843529551057e+05;5.090765440768803819e+04
1.648198366600089719e-03;1.672797428519067625e-03;-2.609960467260410977e-02;-3.286417835414193860e+02;1.092337503082142689e+02;5.047602674970861990e+05;5.149248403409342427e+04
-3.924464114083341744e-04;2.463964518156669284e-04;7.162337952321395917e-02;-5.942622638555153571e+02;1.223483825626337875e+02;5.133181263639606768e+05;5.325337322024739842e+04
-1.759354445202741292e-03;5.664492008352915503e-04;-1.072758857005441484e-02;-2.060201762893317436e+02;2.214513312200554083e+02;5.066858630486880429e+05;5.188610189931833884e+04
1.619932214339533732e-04;-6.737712047214687106e-04;3.629061914000483724e-02;5.215133886303923418e+02;-4.715236594570751549e+02;5.100305807108369190e+05;5.257346160264020000e+04
-4.255234171969194518e-04;5.212712116469979862e-05;-5.452229530542999220e-02;7.839391955786927610e+02;2.615883595712024317e+02;5.026852753913196502e+05;5.107011278078380565e+04
1.848266796200333413e-04;-3.170404045693180290e-04;8.564819835473108656e-02;3.695867412854937015e+02;-3.879132318186243111e+01;5.144085864004999166e+05;5.347982282536919956e+04
-2.626720015532404821e-04;-2.995680591921188871e-05;5.529645393541789133e-02;-5.263898223178324542e+02;2.378067197495578000e+01;5.119613806967480341e+05;5.297222050757861871e+04
1.614896772620131281e-03;1.786253854547799726e-03;-1.855653312039037134e-02;-1.206180001736732663e+02;3.850145938179531413e+01;5.054095024497527047e+05;5.162500993443884363e+04
1.132808216587636403e-03;2.363944106209482816e-03;4.403593702352114059e-02;-1.553360466327444556e+02;5.528180217246155053e+02;5.111635745339171845e+05;5.280726315945885290e+04
5.960841418781998155e-04;-1.318190707902328019e-03;9.912977713327979223e-02;-6.842362706488850677e+01;-2.657682314565349770e+02;5.158149764823580044e+05;5.377263677931144048e+04
-3.572484186325814597e-04;-4.057249583168607014e-04;8.074930542659393418e-02;-6.418650354083737852e+01;4.573190608063414153e+00;5.141608125895457342e+05;5.342828921927557531e+04
6.920626755320554400e-04;-7.771140650641194299e-04;1.308894467399875777e-02;-5.036526394299393132e+02;6.091260499042090260e+01;5.086343534589348710e+05;5.228596473082206649e+04
-9.990339281723225034e-04;2.522263598314574166e-04;7.600786013195459656e-02;4.103513112512932821e+02;-5.400354248560333872e+02;5.137632725764659117e+05;5.334579368698390317e+04
-7.558529126788152272e-04;5.461634937910811666e-04;-4.469457900018908303e-02;7.277648346465862517e+01;-9.665459513148489634e+01;5.033498775787582854e+05;5.120510660368565732e+04
-1.383858680980333718e-03;-8.725328557505893957e-04;-8.432163271785136915e-02;-9.143617032097722586e+01;2.357509603601646404e+02;4.999459221562648891e+05;5.051489873903806438e+04
1.112820904619951472e-03;-1.175968278721195538e-03;-6.317828955603145558e-02;3.076150821764627707e+01;7.450514294132992745e+02;5.020225904900148162e+05;5.093552581973755150e+04
2.025507056582139540e-04;-3.539527262053836307e-04;-5.485909237580863240e-02;-1.656942263651701239e+02;2.990127233790913692e+02;5.022927415170643362e+05;5.099027107206581422e+04
8.928723179494498755e-05;1.786901612585555009e-03;-8.819098896912921925e-02;-7.316860636492704089e+02;-4.628964838404365878e+02;4.992177597101116553e+05;5.036799639405551716e+04
-1.682317209234683629e-03;-3.114111122394508510e-04;5.156554107847379637e-02;1.651214410078526384e+02;1.554905274746229509e+02;5.116862604774479987e+05;5.291525722470269102e+04
-1.819360011186563946e-03;1.481375622827171942e-04;4.033345706357394783e-02;5.382734465237048198e+02;7.686743070582722339e+02;5.108115273123853840e+05;5.273466107377153821e+04
8.485324984300539981e-04;3.438211295660686761e-05;8.586470278232982700e-02;-5.132858017012475784e+02;1.069469700772921072e+02;5.146070514270694694e+05;5.352112473142739327e+04
-2.247737867521490494e-03;-4.461622462966724576e-04;1.018477323187979254e-02;-1.013652683455005786e+03;3.013057436197096308e+02;5.082336884904194158e+05;5.220379712464796467e+04
2.946253899684511592e-04;-1.192489607256538159e-03;8.682835891804839556e-02;-4.863781367912461917e+01;3.279490018554560606e+02;5.146360035100162495e+05;5.352711380814886797e+04
1.353808133027209438e-03;2.040744173455858498e-04;-1.604836899901769531e-02;1.856781034869091513e+02;-5.310455409668966240e+02;5.056516454354522284e+05;5.167454985284745635e+04
1.568606954142100999e-03;-4.022342869953459570e-04;1.497529525675058149e-01;3.628761593694554222e+02;9.833856044348426906e+01;5.202645888250429998e+05;5.470437695015755889e+04
-9.891981284780454204e-04;2.550384558207112744e-04;1.503735723345630826e-01;-8.875601102631310368e+01;-5.080557484829415102e+02;5.203149154734658659e+05;5.471498606310900504e+04
-8.874435942469769507e-04;-2.395505088407069889e-03;3.596829219215269546e-02;-1.420520008726676906e+02;-6.169443037218659356e+02;5.107608843040004722e+05;5.272410819158649247e+04
-5.531145302960125635e-04;1.443651399321229083e-03;3.716246572422145927e-02;-1.079858622011403924e+02;-2.332295155679767618e+02;5.106542787351639709e+05;5.270203380950722203e+04
1.359141937054829689e-03;-2.114514031787100793e-03;-9.126926441465198214e-02;-2.364859291848290752e+02;2.501105250904837760e+02;4.991785501586127793e+05;5.035995716535265819e+04
-1.248837310063691556e-03;-2.081328134500539577e-04;-2.202564578534815798e-02;-2.724869938226370323e+02;4.338609231396492874e+02;5.053730501374572632e+05;5.161761317591377156e+04
-5.165244918151763428e-04;-1.953446796022358881e-04;1.053112234717635404e-02;-2.534123318418181157e+02;-2.285070941487980463e+02;5.080448103459764388e+05;5.216480036308807030e+04
-2.010379870667609479e-04;5.965250285996033562e-04;-1.959733883146469056e-04;-1.896080070640425390e+02;-9.254288855101336253e+00;5.073340638488604454e+05;5.201893084610883670e+04
1.110138802669157149e-03;-2.083667690414263505e-03;3.311747344690458422e-02;3.699440129231335277e+02;6.582875032420994330e+02;5.102732133603284601e+05;5.262350942338005552e+04
-8.032916554740061584e-04;-9.691215386895445300e-05;1.476177620807389568e-01;4.085502328953405140e+02;7.087677417969975977e+02;5.200548367009438807e+05;5.466038285144107795e+04
1.407794293896223736e-03;-9.126786655237725853e-04;2.471108298980533372e-02;-6.492642683143345472e+00;4.016171154315413219e+02;5.095734000719526666e+05;5.247918524850523681e+04
-8.809069662336268397e-04;8.507114914510008601e-04;1.284479405584928839e-02;1.736820548673107965e+02;-6.407371053634789178e+02;5.086296974852715502e+05;5.228504455035019055e+04
-9.825895959731612505e-05;7.903761336057039434e-04;-3.946779907333055476e-02;1.321536230438697999e+02;1.030820083601738588e+02;5.037239679093500599e+05;5.128124901422062248e+04
-1.098723672509898264e-03;-2.164594440198111622e-03;2.879157666982662053e-02;8.670050310118700736e+02;1.223245145844871615e+02;5.096058359637095127e+05;5.248598871312168194e+04
-2.140673114741485790e-04;1.168636597725892243e-03;-1.851489863639366878e-02;2.141822724529561128e+02;-3.241542561141248058e+01;5.056803355603601667e+05;5.168035944842049503e+04
-6.183990522066283970e-04;-6.800197060540020709e-04;1.516263082987894147e-02;6.098685380925127930e+01;5.236522225843065144e+02;5.086266139915459789e+05;5.228437771430772409e+04
-2.348648543090255114e-03;5.886702923007532768e-04;4.136474460482861271e-02;-5.455346326446255034e+02;5.923685923557903834e+02;5.107338215230530477e+05;5.271857121350580564e+04
-2.528964269099210228e-03;6.471697028880344076e-04;-7.566412968131559780e-02;4.024924593590774862e+02;1.249172351794468341e+02;5.003626881143968785e+05;5.059917746337441349e+04
-1.419598486493760638e-03;-3.792414952053215697e-04;-3.390847640450522088e-02;-6.419622104854942108e+02;-1.955697651263004957e+02;5.041780467483081738e+05;5.137383034398739255e+04
1.152389064573333633e-03;6.943454247908649934e-05;-8.639812554815891332e-03;-2.021003349311050385e+02;9.873758226255964701e+02;5.065469138149705832e+05;5.185783500049056602e+04
-1.659749295455759219e-04;-1.861039020561801015e-05;-1.918511013563808237e-02;4.459958063243923903e+02;2.944081621381265563e+02;5.057415716820382513e+05;5.169292506057149876e+04
5.083904730983916827e-04;-9.108247500839464173e-04;7.827435165048550469e-02;1.349278326841858018e+02;-5.749252365770944095e+01;5.138508809836445726e+05;5.336389994076498260e+04
6.787152365667894691e-04;3.891928893548823919e-04;-7.295698369313789733e-02;-7.926394662895144165e+02;-5.286174482814022895e+02;5.009049801037337747e+05;5.070906293387685582e+04
1.332553467819642609e-03;-5.336716000416239121e-04;-1.340104034952639342e-02;5.549881090965309340e+02;3.848654521033146807e+02;5.063711739680293249e+05;5.182174548392200086e+04
1.901705281407920682e-03;2.397008399011676515e-03;-1.161754198880234415e-02;-8.605932689889704079e+02;2.819916133577262372e+02;5.062354031197272707e+05;5.179403339900434366e+04
-8.523176289952938975e-04;-2.173020743724322316e-04;-2.136180758513354580e-02;-2.254069361104326106e+02;1.667723363611763716e+02;5.052494137532675522e+05;5.159232327363777586e+04
1.760015599567626206e-03;-1.559474757312436215e-03;-2.372846401222007684e-02;2.412733058722643307e+02;-2.625548699723444201e+02;5.052124327194655198e+05;5.158478090188586066e+04
1.831957183380036143e-03;-1.116873346009947037e-03;-1.175878236958251798e-02;1.954284712639953057e+02;-2.061055926674952943e+01;5.059802549143294455e+05;5.174167925096204999e+04
-6.318053953469293877e-04;2.965430120409812457e-04;1.289868507289732014e-02;-5.294166572820696501e+02;-1.776715430647763299e+02;5.078675187434087857e+05;5.212843848873992101e+04
-5.586116549455912321e-04;-7.024918028193167423e-04;4.585333111601383980e-03;5.902523813772486392e+02;7.696590413721731920e+02;5.076994510571749997e+05;5.209406980561833916e+04
-8.448165091851128801e-04;1.749414986675403190e-03;-3.478583476567062658e-03;-7.265431971106200990e+02;9.467805484340037481e+01;5.067144814646377927e+05;5.189205328580605419e+04
3.133496280868101392e-04;-4.453737352577881860e-04;-8.904350662356055879e-02;5.702579988216464244e+02;6.338449877860558672e+02;4.995156974922462832e+05;5.042812974218034651e+04
2.514201264212310646e-03;1.615642299308928586e-03;-1.094424790746380965e-02;5.283941187986093837e+02;-1.768610178666996831e+02;5.062996563694667420e+05;5.180707896386440552e+04
1.018009141278514553e-03;-1.077234720106441646e-04;-5.956994854868198630e-02;-7.218614591972840344e+02;-4.962212411122698086e+02;5.020839144587913179e+05;5.094801318739836279e+04
-3.583073939498353016e-04;-2.036467239464737240e-03;-1.001840661264910039e-02;-1.454245259554046186e+02;-2.798068790348061157e+02;5.062835788595807389e+05;5.180374610794394539e+04
1.657219399293752933e-04;9.776510782604089581e-04;4.432537918118738263e-02;-3.780815136502507698e+02;-6.551523816190943990e+02;5.111408768417663523e+05;5.280262256175819493e+04
8.356541029948950754e-04;4.204346999270956319e-04;-6.194835628291246038e-02;5.237725421461439055e+02;7.780851710825392331e+01;5.014774110635499819e+05;5.082490193133643334e+04
1.364565474670607762e-04;-1.533393025101261430e-03;-1.199187989088510847e-01;-1.086069145367660553e+02;-2.833997373943559328e+00;4.964473626455210033e+05;4.981036812746906799e+04
2.168511037171901652e-04;8.820956110553236672e-05;1.103969887977914767e-02;1.668606229134319676e+02;5.565704353071537724e+01;5.080649661138039082e+05;5.216892225491758290e+04
8.323144561429246611e-04;-3.410041503399342984e-04;3.468380618101198770e-02;-3.508135875765675564e+02;-4.148091544475513359e+01;5.101532167784778285e+05;5.259867232871723536e+04
1.498010084473623115e-03;-7.796426520835918628e-04;-9.667332679129603951e-03;2.214430574687796138e+01;-2.365216803257536071e+02;5.064955158989971387e+05;5.184711795130248356e+04
-1.597264495098439608e-04;-4.427135313853622139e-04;-4.879003768596685414e-02;2.911309421742724339e+02;-2.042037747624903830e+02;5.026962982571379398e+05;5.107224004964157211e+04
-6.978655942800113645e-04;-2.531587790397954191e-04;-3.753758486764088853e-02;3.676661662937891606e+02;1.660099102021208850e+01;5.036262366624362185e+05;5.126137372951940779e+04
2.210025372759574086e-03;9.644813757118956199e-04;-4.547371806307101694e-02;1.854778566977809362e+02;-3.812904917181080009e+02;5.030464366478271550e+05;5.114342131649664225e+04
2.247684364508978295e-04;-3.320356787491361076e-05;4.732346302431673923e-02;-1.940217481391203194e+02;5.536503620562222068e+02;5.113361360222157091e+05;5.284292599884104129e+04
1.540649334862378332e-03;1.675864140622020538e-03;3.431712400025350301e-02;4.775218242642050654e+02;4.438835639707545511e+01;5.098778411413556314e+05;5.254192446305920021e+04
-1.536574958320577593e-03;2.105474488479804052e-04;1.247981890664840582e-01;4.169332106217904084e+02;6.498291295585605667e+02;5.180375214438918047e+05;5.423713159823833848e+04
-6.757420731086990085e-04;-1.078983126358911337e-03;-3.314812384982523258e-02;-4.832866710248151207e+02;1.093800150936738014e+01;5.042305903584207408e+05;5.138449508087541471e+04
-7.157978616410048066e-05;4.613370366910192834e-06;4.679354401413697573e-02;-2.766797588093569402e+02;-1.281428098633098500e+02;5.114495267018233426e+05;5.286631402661908214e+04
1.188578351372874837e-03;2.193936252956565913e-03;3.593864439072511074e-02;-5.268350026442220724e+02;2.767121177913537053e+02;5.105078457269036444e+05;5.267187115651641943e+04
-1.319213524176864527e-03;-6.940224069326875016e-04;2.500316804864867112e-02;-3.956190123218541430e+02;-2.376379369900705569e+02;5.093951404285297031e+05;5.244248545509669202e+04
-1.460519933347868902e-04;2.036977529768487470e-03;-6.458667060123408910e-02;2.411117162034322234e+02;2.522412577291123057e+02;5.015170439331309171e+05;5.083290378888062696e+04
-1.116697828908310959e-03;-2.232859675086544787e-04;6.010640958758933089e-02;-3.052777170047866662e+02;8.618803307923917600e+01;5.125781994626719388e+05;5.309990494235450751e+04
-1.608560831482041403e-03;1.109127725704576111e-04;-3.932702178774854368e-02;-8.377103417579729694e+01;-8.939345419376618906e+01;5.037084993490303750e+05;5.127809688820188603e+04
-1.051669805480306670e-03;-1.462214320816447772e-04;1.179479834603285385e-02;8.991515586165857030e+02;1.812331068943548757e+02;5.082056273185801110e+05;5.219797666474842845e+04
1.961194567029601096e-03;3.066795220186281081e-04;6.316889567022579942e-03;-3.900221698796509600e+02;-1.479337473622635173e+02;5.079718479463878321e+05;5.214982987850683276e+04
1.326025925624465412e-04;5.758371531010517434e-04;1.094909260453389432e-01;1.737657858222259790e+02;4.268254807379219073e+02;5.164628214326102752e+05;5.390782223772138241e+04
-5.667339580738121625e-04;5.453983736284050143e-04;-2.835353673122678955e-02;-1.652237721345543093e+02;1.006034962223210186e+03;5.047584187916506198e+05;5.149229267567992792e+04
6.438556317100523584e-04;3.840642039746375693e-04;-2.635117502759851821e-02;-1.159836739468386355e+02;5.068752652190550521e+02;5.047225277903683600e+05;5.148481479198351008e+04
-3.180607825235662366e-04;-6.019560526068901520e-04;6.545791606363092485e-02;-1.713036436469998236e+01;-3.520905507595080053e+02;5.126978816178442794e+05;5.312470925497099233e+04
1.250747522200979477e-03;8.993172510007619051e-04;-9.705871215357063375e-03;-1.124598655493399377e+02;-1.473438367755280467e+02;5.067706636378166149e+05;5.190345945335454599e+04
3.848642557483515397e-04;-2.004213193762948038e-04;-7.641777392120083223e-02;9.332019386939995798e+01;-1.108284180423461862e+01;5.007216269667017041e+05;5.067176472447840206e+04
7.192230585008050660e-04;-1.062018128240624359e-03;-1.302788373019819201e-01;-8.287940282187817331e+01;1.175158151344085979e+02;4.955878114853725419e+05;4.963803546556639049e+04
-5.128740040347405009e-04;4.940352928419005588e-04;8.676344174768110817e-02;-2.936090886934176751e+02;-2.270496311356388901e+02;5.145992820371339330e+05;5.351948093519474060e+04
2.323487566962688551e-04;-4.002502076715709644e-04;-7.275057785152546578e-05;5.368895337729756534e+01;-1.046385910904285311e+03;5.075630736604185659e+05;5.206611855575910158e+04
-2.724594423585726386e-04;5.313906986975343652e-04;-3.235588427898964531e-02;8.750141076030644172e+01;3.405624370476563172e+02;5.045089460519771674e+05;5.144122108927216323e+04
2.404820527841704594e-03;-4.713967678724989411e-04;-8.686087145654498853e-02;3.178427743247639228e+02;-3.585603855962637567e+02;4.995661780176032335e+05;5.043822213496562472e+04
-1.882707286910272190e-03;2.033941992292154796e-04;5.357112207455937830e-02;5.403889434044605196e+02;8.395043375257089338e+02;5.116683816120733973e+05;5.291175051600841107e+04
1.375638726312188823e-04;1.203678249048126866e-03;-2.251741448205192390e-03;-4.243515781205122721e+02;1.971474827542740513e+02;5.068470975853882846e+05;5.191915466925672081e+04
1.363205886741091942e-03;-3.621279310785064059e-04;-1.284682540579826053e-02;-3.623929278752825667e+01;8.958765541132100907e+01;5.061371137695864891e+05;5.177375916054224945e+04
1.029906197256375000e-03;9.248368303560071044e-04;-6.861097624610350276e-02;-2.544821209162313664e+02;9.690976481512905139e+02;5.012202021025936701e+05;5.077292515856357932e+04
1.070576227910187417e-03;9.636313175109470627e-05;-1.017154375739613009e-02;-1.200121947871515573e+02;6.558551182563235216e+02;5.065617519594517653e+05;5.186075770585674763e+04
9.687770211119759757e-04;4.863269185027834667e-04;-6.860266938664504044e-03;3.356461194829734040e+02;2.909816836494111953e+02;5.067891508201064426e+05;5.190727937394857145e+04
-1.184081237157925048e-03;-8.333495340196025655e-04;-3.064993473053941042e-02;1.482735066318604424e+02;-5.401529609558089078e+02;5.047921972422712133e+05;5.149903795289222035e+04
4.718420632948046593e-04;4.341786972412904361e-04;-8.317204400520664120e-02;-2.768272864017167478e+01;-3.061540443585922162e+02;4.997022370374676539e+05;5.046567268635258370e+04
-1.826717007724746461e-03;-1.945095589705672786e-04;1.030650596129100219e-02;1.130609918432595435e+02;-3.146227570304077972e+02;5.081864059023158625e+05;5.219388083141738025e+04
-3.352046355373284638e-04;1.564598825317773919e-03;3.366899508048395995e-02;4.943828818228872706e+02;2.005423765323490315e+01;5.100929408040185808e+05;5.258626797738917958e+04
-1.095285820464025157e-03;-1.440090157266238000e-03;-4.003438792735975610e-02;4.005191450271787517e+02;-2.990501345950031009e+02;5.037109318444489036e+05;5.127863961243993981e+04
1.304978499091596867e-04;1.419623597369543654e-03;4.854947792568885950e-02;1.058228947987359106e+03;-1.107973709175494719e+02;5.114609594826037064e+05;5.286888758194970433e+04
-1.037751337605705929e-03;3.915919368131921775e-04;-1.341476842900198585e-01;3.832918904138499556e+02;-4.946643082972120169e+02;4.957582109067865531e+05;4.967225068118182389e+04
-5.551035449397512429e-04;2.142273474834794841e-04;-3.873690624788791396e-03;-3.966189410865752620e+02;-2.235769624714646682e+02;5.070123014529384673e+05;5.195300329595625954e+04
1.088795826484902475e-03;2.402085996696816156e-04;-5.409447791182107196e-02;2.437197730647422134e+02;-4.537232596146092760e+02;5.024413982462768327e+05;5.102048730623594747e+04
1.060965992632933617e-03;1.060768435990237042e-04;-3.871022278854772958e-02;-6.660070205130102750e+02;2.195090582231021301e+02;5.039616980051274295e+05;5.132975801385996601e+04
-1.232391239502861769e-03;-1.161897862148917422e-03;-7.444129553548041456e-03;2.400372448129069198e+02;3.619515894193245344e+02;5.065924648251314647e+05;5.186699480386372306e+04
